end_date,project_id,service_line,team,project_manager,overbudget_yes,budget,building_region,nda
2015-10-30 00:00:00,ae2283ca-edc1-e411-8a8d-6c3be5a8b8b0,LEED,SB,24,0,59750,SF,false
2016-04-18 00:00:00,104c9a2f-73b8-e411-8d3b-6c3be5a8b8b0,LEED,SB,50,0,45500,SF,false
2016-07-05 00:00:00,83c26826-3395-e411-98dc-6c3be5a8b8b0,LEED,SB,58,0,29250,SF,false
2018-03-31 00:00:00,0eee5367-abea-e411-a607-6c3be5a8b8b0,LEED,SB,58,1,39500,SF,false
2017-03-17 00:00:00,ad443fd0-761e-e411-b762-6c3be5a8b8b0,LEED,SB,37,1,53632.5,SF,false
2016-09-08 00:00:00,ef5dfdd5-84d1-e311-8efd-6c3be5a8ca30,LEED,SB,58,0,37000,SF,false
2016-11-30 00:00:00,520867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,57,1,41900,SF,false
2015-07-31 00:00:00,6a0867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,37,1,30515,SF,false
2013-03-30 00:00:00,8e0867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,40,1,14450,SF,false
2015-11-03 00:00:00,48b9c21d-59ac-e211-8abd-78e3b51146cf,LEED,SB,40,1,10825,SF,false
2015-03-10 00:00:00,3bffca76-8457-e311-8b1b-78e3b51146cf,LEED,SB,37,1,15580,SF,false
2014-10-25 00:00:00,a3bc049b-4738-e311-8b1c-78e3b51146cf,LEED,SB,24,1,21350,SF,false
2015-10-30 00:00:00,12207743-bc45-e311-8b1c-78e3b51146cf,LEED,SB,24,1,14210,SF,false
2016-12-26 00:00:00,628c69b4-8846-e311-8b1c-78e3b51146cf,LEED,PM,37,1,59000,SF,false
2015-09-21 00:00:00,97660696-8946-e311-8b1c-78e3b51146cf,LEED,SB,37,0,22000,SF,false
2016-02-24 00:00:00,790dc1cc-1ae0-e211-8b83-78e3b51146cf,LEED,SB,24,1,29300,SF,false
2015-11-24 00:00:00,f8d50215-ce82-e211-8bd7-78e3b51146cf,LEED,SB,58,1,17880,SF,false
2016-05-31 00:00:00,b5748db0-7088-e211-8bd7-78e3b51146cf,LEED,SB,37,1,21950,SF,false
2015-02-23 00:00:00,34856c54-846a-e211-8c09-78e3b51146cf,LEED,SB,58,1,20080,SF,false
2013-10-23 00:00:00,3f3f973d-dedf-e111-8c2b-78e3b51146cf,LEED,SB,40,1,21350,SF,false
2014-12-01 00:00:00,e186b091-d8e7-e111-8c2b-78e3b51146cf,LEED,SB,24,1,19500,SF,false
2013-03-26 00:00:00,4529ac5a-71ba-e111-b5df-78e3b511a685,LEED,SB,24,1,34400,SF,False
2013-04-17 00:00:00,4929ac5a-71ba-e111-b5df-78e3b511a685,LEED,SB,24,1,38852.52,SF,false
2015-06-24 00:00:00,69b22527-7fba-e111-b5df-78e3b511a685,LEED,SB,40,1,31492,SF,false
2012-08-01 00:00:00,c103659a-83ba-e111-b5df-78e3b511a685,LEED,SB,40,1,29540,SF,false
2016-12-31 00:00:00,d71d6eca-db8d-e311-8a37-78e3b511b601,LEED,SB,50,1,44624.55,SF,false
2014-02-20 00:00:00,4fffcfbf-905e-e211-8b98-78e3b511b601,LEED,SB,24,1,44540,SF,false
2013-08-22 00:00:00,99c425ec-86ba-e111-8be7-78e3b511b601,LEED,SB,37,1,11579,SF,false
2015-02-27 00:00:00,d0a9a6e9-907f-e211-8c15-78e3b511b601,LEED,SB,37,1,11365,SF,false
2018-01-31 00:00:00,09cd1962-8e8a-e211-8c2c-78e3b511b601,LEED,SB,24,0,165740,SF,false
2016-12-31 00:00:00,87f96577-83d7-e211-8cf1-78e3b511b601,LEED,SB,37,1,32740,SF,false
2014-12-31 00:00:00,f6ef40fa-880d-e211-b721-78e3b511b601,LEED,SB,58,1,38000,SF,false
2015-11-30 00:00:00,4e47b4b4-df1b-e311-b7e1-78e3b511b601,LEED,SB,24,0,30025,SF,false
2017-03-01 00:00:00,62144303-7b41-e311-b7e1-78e3b511b601,LEED,SB,58,1,24235,SF,false
2018-01-31 00:00:00,b2b62dae-cec9-e411-9d03-a45d36fc0a08,LEED,SB,24,1,37500,SF,false
2016-06-01 00:00:00,dc396e38-61a6-e411-b206-a45d36fc0a08,LEED,SB,58,0,24500,SF,false
2018-08-01 00:00:00,247b32c0-c95b-e511-80ec-c4346bac0260,LEED,SB,84,0,44780,SF,false
2018-07-31 00:00:00,deb6e21c-bf6b-e511-80ef-c4346bac0260,LEED,SB,58,0,103642.25,SF,true
2016-04-29 00:00:00,a7875fb8-3e1c-e511-80da-c4346bac4b64,LEED,SB,58,0,37860,SF,false
2018-01-31 00:00:00,5debe46d-b710-e611-8101-c4346bac4b64,LEED,SB,55,1,31780,SF,false
2017-02-28 00:00:00,5dd00b8c-0358-e511-80e8-c4346bacb92c,LEED,SB,37,0,86689.84,SF,false
2016-06-01 00:00:00,bafa3ea9-ee2b-e511-80dc-c4346bacdbe8,LEED,SB,50,0,65900,SF,true
2018-02-28 00:00:00,8b848ac8-d536-e511-80e2-c4346bacdbe8,LEED,SB,89,1,52516.83,SF,false
2018-09-01 00:00:00,1e2c5a2b-c0fe-e611-80f3-e0071b66cf61,LEED,SB,58,0,67213.75,SF,true
2019-05-15 00:00:00,69ce7095-d8fb-e711-8116-e0071b66cf61,LEED,SB,84,0,12595,SF,false
2018-10-01 00:00:00,327ea839-6c3f-e811-811d-e0071b66cf61,LEED,SB,37,0,16654,SF,false
2019-07-05 00:00:00,b202c2f6-9ed3-e711-8115-e0071b6ad191,LEED,SB,67,0,42685,SF,true
2018-05-01 00:00:00,60b30838-441e-e711-8102-e0071b715b91,LEED,SB,58,0,42100,SF,true
2018-02-28 00:00:00,1a2d4656-632c-e711-8105-e0071b715b91,LEED,SB,58,1,34000,SF,true
2019-01-14 00:00:00,0476966e-6b62-e711-811c-e0071b7458a1,LEED,SB,67,0,42841.5,SF,true
2019-07-01 00:00:00,69f606ee-d3e5-e711-812d-e0071b7458a1,LEED,SB,44,1,32436,DV,true
2019-06-17 00:00:00,d072b6dd-5e01-e811-812f-e0071b7458a1,LEED,SB,84,0,39000,SF,true
2016-12-10 00:00:00,eecc6ea4-8f0f-e511-80e3-fc15b4284a70,LEED,SB,58,0,47550,SF,true
